400	5.203E+02
500	5.203E+02
600	5.203E+02
700	5.203E+02
800	5.203E+02
900	5.203E+02
1000	5.203E+02
1100	5.203E+02
1200	5.203E+02
1300	5.203E+02
1400	5.203E+02
1500	5.203E+02
1600	5.203E+02
1700	5.203E+02
1800	5.203E+02
1900	5.203E+02
2000	5.203E+02
2100	5.203E+02
2200	5.203E+02
2300	5.203E+02
2400	5.203E+02
2500	5.203E+02
2600	5.203E+02
2700	5.203E+02
2800	5.203E+02
2900	5.203E+02
3000	5.203E+02
3100	5.203E+02
3200	5.203E+02
3300	5.203E+02
3400	5.203E+02
3500	5.203E+02
3600	5.203E+02
3700	5.203E+02
3800	5.203E+02
3900	5.203E+02
4000	5.203E+02
4100	5.203E+02
4200	5.203E+02
4300	5.203E+02
4400	5.203E+02
4500	5.203E+02
4600	5.204E+02
4700	5.204E+02
4800	5.204E+02
4900	5.204E+02
5000	5.205E+02
5100	5.205E+02
5200	5.206E+02
5300	5.207E+02
5400	5.209E+02
5500	5.211E+02
5600	5.213E+02
5700	5.216E+02
5800	5.220E+02
5900	5.225E+02
6000	5.231E+02
6100	5.239E+02
6200	5.248E+02
6300	5.259E+02
6400	5.273E+02
6500	5.289E+02
6600	5.309E+02
6700	5.332E+02
6800	5.359E+02
6900	5.391E+02
7000	5.429E+02
7100	5.473E+02
7200	5.523E+02
7300	5.582E+02
7400	5.649E+02
7500	5.725E+02
7600	5.813E+02
7700	5.911E+02
7800	6.023E+02
7900	6.149E+02
8000	6.290E+02
8100	6.448E+02
8200	6.625E+02
8300	6.821E+02
8400	7.038E+02
8500	7.279E+02
8600	7.545E+02
8700	7.837E+02
8800	8.158E+02
8900	8.510E+02
9000	8.895E+02
9100	9.314E+02
9200	9.771E+02
9300	1.027E+03
9400	1.080E+03
9500	1.139E+03
9600	1.200E+03
9700	1.268E+03
9800	1.338E+03
9900	1.423E+03
10000	1.474E+03
10100	1.613E+03
10200	1.675E+03
10300	1.786E+03
10400	1.890E+03
10500	2.004E+03
10600	2.118E+03
10700	2.250E+03
10800	2.393E+03
10900	2.526E+03
11000	2.679E+03
11100	2.836E+03
11200	3.002E+03
11300	3.186E+03
11400	3.365E+03
11500	3.548E+03
11600	3.748E+03
11700	3.957E+03
11800	4.163E+03
11900	4.405E+03
12000	4.622E+03
12100	4.861E+03
12200	5.110E+03
12300	5.361E+03
12400	5.607E+03
12500	5.871E+03
12600	6.135E+03
12700	6.398E+03
12800	6.683E+03
12900	6.936E+03
13000	7.188E+03
13100	7.473E+03
13200	7.714E+03
13300	7.958E+03
13400	8.247E+03
13500	8.453E+03
13600	8.683E+03
13700	8.871E+03
13800	9.054E+03
13900	9.245E+03
14000	9.392E+03
14100	9.476E+03
14200	9.576E+03
14300	9.661E+03
14400	9.694E+03
14500	9.734E+03
14600	9.707E+03
14700	9.668E+03
14800	9.605E+03
14900	9.505E+03
15000	9.382E+03
15100	9.233E+03
15200	9.062E+03
15300	8.871E+03
15400	8.661E+03
15500	8.435E+03
15600	8.196E+03
15700	7.947E+03
15800	7.689E+03
15900	7.426E+03
16000	7.159E+03
16100	6.891E+03
16200	6.623E+03
16300	6.359E+03
16400	6.098E+03
16500	5.844E+03
16600	5.596E+03
16700	5.356E+03
16800	5.125E+03
17000	4.690E+03
17100	4.489E+03
17200	4.296E+03
17300	4.116E+03
17400	3.942E+03
17500	3.785E+03
17600	3.627E+03
17700	3.487E+03
17800	3.370E+03
17900	3.249E+03
18000	3.141E+03
18100	3.041E+03
18200	2.951E+03
18300	2.871E+03
18400	2.798E+03
18500	2.738E+03
18600	2.668E+03
18700	2.621E+03
18800	2.598E+03
18900	2.563E+03
19000	2.544E+03
19100	2.520E+03
19200	2.513E+03
19300	2.523E+03
19400	2.529E+03
19500	2.546E+03
19600	2.571E+03
19700	2.603E+03
19800	2.643E+03
19900	2.692E+03
20000	2.746E+03
20100	2.818E+03
20200	2.861E+03
20300	2.938E+03
20400	3.057E+03
20500	3.151E+03
20600	3.262E+03
20700	3.377E+03
20800	3.502E+03
20900	3.636E+03
21000	3.778E+03
21100	3.930E+03
21200	4.093E+03
21300	4.261E+03
21400	4.440E+03
21500	4.630E+03
21600	4.822E+03
21700	5.035E+03
21800	5.221E+03
21900	5.441E+03
22000	5.697E+03
22100	5.925E+03
22200	6.168E+03
22300	6.417E+03
22400	6.663E+03
22500	6.920E+03
22600	7.188E+03
22700	7.449E+03
22800	7.723E+03
22900	7.992E+03
23000	8.254E+03
23100	8.524E+03
23200	8.790E+03
23300	9.058E+03
23400	9.310E+03
23500	9.602E+03
23600	9.854E+03
23700	1.007E+04
23800	1.031E+04
23900	1.056E+04
24000	1.070E+04
